,Unnamed: 0,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats
5200,5200,Kia Seltos GTX Plus DCT,1498000,19667,Petrol,Automatic,1st Owner,2019,799 cc,5.0
5201,5201,Hyundai Verna 1.6 SX CRDI (O) AT,469000,75386,Diesel,Automatic,3rd Owner,2014,1199 cc,5.0
5202,5202,Volkswagen Jetta 1.9 Highline TDI,551000,85000,Diesel,Automatic,2nd Owner,2010,814 cc,5.0
5203,5203,Renault Duster 85PS Diesel RxZ,852000,28137,Diesel,Manual,1st Owner,2018,1248 cc,5.0
5204,5204,Tata Indigo LS BSIV,136000,355444,Diesel,Manual,2nd Owner,2011,998 cc,5.0
5205,5205,Ford Ecosport 1.5 DV5 MT Titanium,445000,82347,Diesel,Manual,2nd Owner,2014,1197 cc,5.0
5206,5206,Hyundai Verna 1.6 SX VTVT,334000,130625,Petrol,Manual,2nd Owner,2011,998 cc,5.0
5207,5207,Hyundai Creta 1.6 VTVT E Plus,790000,44401,Petrol,Manual,3rd Owner,2017,1248 cc,5.0
5208,5208,Renault KWID RXT,272000,11592,Petrol,Manual,1st Owner,2016,1248 cc,5.0
5209,5209,Tata Tiago 1.2 Revotron XT,423000,34121,Petrol,Manual,2nd Owner,2018,1199 cc,5.0
5210,5210,Hyundai EON Magna Optional,177000,33611,Petrol,Manual,1st Owner,2011,1197 cc,5.0
5211,5211,Maruti Vitara Brezza VDi Option,785000,53000,Diesel,Manual,1st Owner,2017,1498 cc,5.0
5212,5212,Hyundai Venue SX Dual Tone Turbo BSIV,950000,55000,Petrol,Manual,2nd Owner,2019,1956 cc,5.0
5213,5213,Hyundai i10 Magna,500000,58000,Petrol,Manual,1st Owner,2011,1497 cc,5.0
5214,5214,Maruti Wagon R LXI,500000,68000,Petrol,Manual,1st Owner,2011,998 cc,5.0
5215,5215,Chevrolet Sail LS ABS,750000,76800,Diesel,Manual,1st Owner,2013,999 cc,5.0
5216,5216,Maruti Swift Dzire AMT ZDI Plus,757000,68477,Diesel,Automatic,2nd Owner,2019,1451 cc,5.0
5217,5217,Honda Amaze VX CVT Petrol BSIV,667000,24370,Petrol,Automatic,1st Owner,2019,1956 cc,5.0
5218,5218,Maruti Swift Dzire VXi AT,598000,64071,Petrol,Automatic,1st Owner,2017,1199 cc,5.0
5219,5219,Honda Amaze S Diesel,600000,94403,Diesel,Manual,1st Owner,2015,1497 cc,5.0
5220,5220,Tata Harrier XZ Plus Dual Tone,2206000,14519,Diesel,Manual,1st Owner,2022,1197 cc,5.0
5221,5221,Honda City i VTEC CVT VX,555000,31938,Petrol,Automatic,1st Owner,2014,998 cc,5.0
5222,5222,Maruti Alto K10 LXI,282000,39873,Petrol,Manual,2nd Owner,2017,1950 cc,5.0
5223,5223,Volkswagen Vento 1.0 TSI Comfortline,864000,22649,Petrol,Manual,1st Owner,2021,1950 cc,5.0
5224,5224,MG Hector Sharp DCT Dualtone,1576000,27710,Petrol,Automatic,1st Owner,2020,2987 cc,5.0
5225,5225,Tata Harrier XZA Plus Dual Tone AT,2014000,35575,Diesel,Automatic,1st Owner,2020,2143 cc,5.0
5226,5226,Honda WR-V i-VTEC S,696000,65062,Petrol,Manual,1st Owner,2019,1968 cc,5.0
5227,5227,Honda City i VTEC CVT VX,540000,87144,Petrol,Automatic,2nd Owner,2014,1995 cc,5.0
5228,5228,Hyundai i20 Asta IVT,928999,24561,Petrol,Automatic,1st Owner,2021,1405 cc,5.0
5229,5229,Maruti Alto K10 LXI,325000,40000,Petrol,Manual,1st Owner,2016,1995 cc,5.0
5230,5230,Mercedes-Benz GLC 220d 4MATIC,5650000,24000,Diesel,Automatic,1st Owner,2020,2143 cc,5.0
5231,5231,Mercedes-Benz GLE 300d,8900000,13000,Diesel,Automatic,1st Owner,2021,2993 cc,4.0
5232,5232,Mercedes-Benz S-Class S 350 CDI,7150000,18000,Diesel,Automatic,1st Owner,2017,1968 cc,4.0
5233,5233,Mercedes-Benz C-Class 220 CDI AT,1375000,40000,Diesel,Automatic,1st Owner,2013,2143 cc,5.0
5234,5234,Audi A6 35 TDI,2450000,68000,Diesel,Automatic,1st Owner,2016,2993 cc,5.0
5235,5235,BMW 5 Series 520d Sport Line,4050000,55000,Diesel,Automatic,2nd Owner,2018,1498 cc,5.0
5236,5236,Tata Indigo LX,150000,80000,Diesel,Manual,3rd Owner,2012,1595 cc,5.0
5237,5237,BMW 3 Series 320d GT Luxury Line,1850000,64593,Diesel,Automatic,3rd Owner,2014,2967 cc,5.0
5238,5238,Mercedes-Benz E-Class E250 CDI Avantgarde,2200000,63203,Diesel,Automatic,2nd Owner,2015,2993 cc,5.0
5239,5239,BMW X6 xDrive 40d M Sport,3790000,75000,Diesel,Automatic,2nd Owner,2015,2143 cc,5.0
5240,5240,Audi Q5 2.0 TDI Premium Plus,1600000,94002,Diesel,Automatic,2nd Owner,2014,4367 cc,5.0
5241,5241,Mercedes-Benz C-Class C 220 CDI Avantgarde,1190000,90004,Diesel,Automatic,3rd Owner,2014,1968 cc,5.0
5242,5242,BMW X5 xDrive 30d M Sport,2900000,83005,Diesel,Automatic,2nd Owner,2014,1968 cc,5.0
5243,5243,Ford Ecosport 1.5 Diesel Titanium,475000,62500,Diesel,Manual,1st Owner,2015,4367 cc,5.0
5244,5244,Mercedes-Benz B Class B180 Sports,1290000,67000,Petrol,Automatic,2nd Owner,2013,1998 cc,5.0
5245,5245,Audi A8 L 50 TDI Quattro Premium Plus,4200000,81250,Diesel,Automatic,1st Owner,2015,1968 cc,5.0
5246,5246,Jaguar XJ 3.0L LWB Ultimate,2290000,79004,Diesel,Automatic,2nd Owner,2012,1498 cc,5.0
5247,5247,Mercedes-Benz M-Class ML 250 CDI,2190000,80000,Diesel,Automatic,2nd Owner,2014,1582 cc,5.0
5248,5248,Land Rover Range Rover Vogue SE 4.4 SDV8,3525000,87002,Diesel,Automatic,2nd Owner,2013,1248 cc,5.0
5249,5249,Audi Q5 2.0 TDI Premium Plus,1425000,94002,Diesel,Automatic,2nd Owner,2013,998 cc,5.0
5250,5250,Audi A6 2.0 TDI Premium Plus,1425000,82005,Diesel,Automatic,2nd Owner,2013,1248 cc,5.0
5251,5251,Land Rover Range Rover Vogue SE 4.4 SDV8,3975000,95004,Diesel,Automatic,1st Owner,2013,1956 cc,5.0
5252,5252,BMW X1 sDrive20i xLine,2810000,68753,Petrol,Automatic,2nd Owner,2019,1956 cc,5.0
5253,5253,Audi Q5 30 TDI quattro Premium,1475000,80000,Diesel,Automatic,3rd Owner,2015,2967 cc,5.0
5254,5254,Ford Ecosport 1.5 DV5 MT Titanium,475000,62500,Diesel,Manual,1st Owner,2015,0 cc,5.0
5255,5255,Hyundai Creta 1.6 CRDi AT S Plus,894999,85000,Diesel,Automatic,1st Owner,2017,1950 cc,5.0
5256,5256,Maruti Baleno 1.3 Zeta,620000,55500,Diesel,Manual,1st Owner,2018,1798 cc,7.0
5257,5257,Hyundai Venue SX Opt iMT,1150000,10000,Petrol,Manual,1st Owner,2021,1998 cc,5.0
5258,5258,Maruti Baleno 1.3 Zeta,625000,54000,Diesel,Manual,1st Owner,2018,1950 cc,4.0
5259,5259,Tata Harrier XM,1250000,32500,Diesel,Manual,1st Owner,2019,1968 cc,5.0
5260,5260,Tata Harrier XM,1260000,33500,Diesel,Manual,1st Owner,2019,1991 cc,5.0
5261,5261,Audi Q5 3.0 TDI Quattro Technology,2100000,35000,Diesel,Automatic,1st Owner,2015,1598 cc,5.0
5262,5262,MG ZS EV Exclusive,2110000,38000,Electric,Automatic,1st Owner,2020,2755 cc,5.0
5263,5263,Mercedes-Benz C-Class Progressive C 200,3650000,16500,Petrol,Automatic,1st Owner,2018,1968 cc,5.0
5264,5264,Audi A6 35 TFSI Matrix,3675000,30000,Petrol,Automatic,1st Owner,2018,1995 cc,5.0
5265,5265,Mini Cooper D,1889999,29000,Diesel,Automatic,2nd Owner,2014,2499 cc,5.0
5266,5266,Mercedes-Benz C-Class Progressive C 220d,3900000,24000,Diesel,Automatic,2nd Owner,2020,1498 cc,5.0
5267,5267,Audi A3 35 TDI Premium Plus,2580000,39000,Diesel,Automatic,1st Owner,2020,1998 cc,5.0
5268,5268,Mercedes-Benz E-Class Expression E 200 BSIV,4400000,65000,Petrol,Automatic,1st Owner,2018,2494 cc,5.0
5269,5269,Renault Duster Petrol RxL,575000,49000,Petrol,Manual,2nd Owner,2017,1950 cc,5.0
5270,5270,Toyota Innova Crysta 2.8 GX AT BSIV,1875000,26000,Diesel,Automatic,1st Owner,2018,1199 cc,5.0
5271,5271,Audi Q3 35 TDI Quattro Premium Plus,1475000,76000,Diesel,Automatic,2nd Owner,2016,1199 cc,5.0
5272,5272,BMW 6 Series GT 620d Luxury Line 2019-2021,6050000,50000,Diesel,Automatic,1st Owner,2020,1991 cc,5.0
5273,5273,Lexus NX 300h Luxury,4800000,49000,Petrol,Automatic,1st Owner,2019,796 cc,7.0
5274,5274,Volkswagen Polo 1.5 TDI Trendline,409999,115000,Diesel,Manual,1st Owner,2016,1991 cc,5.0
5275,5275,BMW 5 Series 530i M Sport,6600000,6000,Petrol,Automatic,1st Owner,2022,1998 cc,5.0
5276,5276,Toyota Camry 2.5 Hybrid,2350000,47000,Petrol,Automatic,1st Owner,2017,1997 cc,5.0
5277,5277,Mercedes-Benz C-Class Progressive C 200,3600000,17000,Petrol,Automatic,1st Owner,2018,1799 cc,7.0
5278,5278,Honda Amaze S Petrol,640000,25102,Petrol,Manual,1st Owner,2019,2499 cc,5.0
5279,5279,Tata Tiago 1.2 Revotron XT,490000,10000,Petrol,Manual,2nd Owner,2018,2498 cc,5.0
5280,5280,Mercedes-Benz GLC 200,6100000,15000,Petrol,Automatic,1st Owner,2021,4367 cc,5.0
5281,5281,Maruti Alto 800 LXI,220000,60000,Petrol,Manual,2nd Owner,2016,2179 cc,7.0
5282,5282,Mercedes-Benz GLC 300 4MATIC Sport,4810000,29000,Petrol,Automatic,1st Owner,2019,2179 cc,7.0
5283,5283,BMW X3 xDrive 30i Luxury Line,4500000,25500,Petrol,Automatic,1st Owner,2018,2987 cc,5.0
5284,5284,Jaguar F-Pace 2.0 R-Dynamic S Diesel,7400000,9900,Diesel,Automatic,1st Owner,2021,1998 cc,5.0
5285,5285,Honda Civic 1.8 V AT,200000,90000,Petrol,Automatic,1st Owner,2008,2143 cc,5.0
5286,5286,Lexus NX 300h Luxury,4825000,48000,Petrol,Automatic,1st Owner,2019,1199 cc,5.0
5287,5287,Mahindra Thar 4X4,590000,59000,Diesel,Manual,2nd Owner,2014,2755 cc,5.0
5288,5288,Land Rover Range Rover 4.4 Diesel LWB Autobiography,19000000,68500,Diesel,Automatic,1st Owner,2019,2998 cc,5.0
5289,5289,Land Rover Range Rover Evoque 2.2L Prestige,2590000,69000,Diesel,Automatic,2nd Owner,2014,1995 cc,5.0
5290,5290,Land Rover Range Rover Evoque 2.2L Prestige,2990000,69000,Diesel,Automatic,1st Owner,2015,2987 cc,5.0
5291,5291,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,3490000,79000,Diesel,Automatic,3rd Owner,2015,2993 cc,5.0
5292,5292,BMW X4 xDrive30i M Sport Silver Shadow Edition,7450000,7600,Petrol,Automatic,1st Owner,2022,1582 cc,5.0
5293,5293,Mercedes-Benz GLC 220d 4MATIC Sport,3890000,69000,Diesel,Automatic,1st Owner,2017,2143 cc,5.0
5294,5294,Chevrolet Beat LS,107000,80000,Petrol,Manual,1st Owner,2011,2487 cc,5.0
5295,5295,Toyota Fortuner 2.8 2WD MT BSIV,3100000,60000,Diesel,Manual,1st Owner,2019,1595 cc,5.0
5296,5296,BMW X7 xDrive 40i,11500000,39000,Petrol,Automatic,1st Owner,2019,1396 cc,5.0
5297,5297,Hyundai Tucson 2.0 e-VGT 2WD AT GL,1550000,60000,Diesel,Automatic,1st Owner,2017,1497 cc,5.0
5298,5298,Mercedes-Benz S-Class S 350 CDI,5100000,40000,Diesel,Automatic,1st Owner,2015,1956 cc,5.0
5299,5299,BMW X5 xDrive 30d Expedition,5650000,34000,Diesel,Automatic,1st Owner,2019,1199 cc,5.0
5300,5300,Hyundai Creta 1.6 CRDi SX,1000000,80000,Diesel,Manual,1st Owner,2017,1197 cc,5.0
5301,5301,Mercedes-Benz E-Class E250 CDI Avantgarde,2590000,60625,Diesel,Automatic,2nd Owner,2016,1197 cc,5.0
5302,5302,Toyota Camry Hybrid 2.5,4090000,20000,Petrol,Automatic,1st Owner,2019,2143 cc,7.0
5303,5303,Mercedes-Benz A Class A180 Sport,1700000,68000,Petrol,Automatic,1st Owner,2017,1461 cc,5.0
5304,5304,Hyundai i20 1.4 CRDi Sportz,300000,82000,Diesel,Manual,1st Owner,2011,1968 cc,5.0
5305,5305,Honda City V MT,350000,67000,Petrol,Manual,2nd Owner,2011,1991 cc,5.0
5306,5306,Jeep Compass 2.0 Sport Plus BSIV,1575000,62000,Diesel,Manual,1st Owner,2019,1950 cc,5.0
5307,5307,Chevrolet Beat LT Option,150000,60000,Petrol,Manual,2nd Owner,2011,936 cc,5.0
5308,5308,Maruti Swift Dzire VXI 1.2,560000,80000,Petrol,Manual,2nd Owner,2017,999 cc,5.0
5309,5309,Maruti Baleno 1.2 CVT Delta,525000,75000,Petrol,Automatic,1st Owner,2016,796 cc,5.0
5310,5310,Mercedes-Benz GLE 250d,4400000,49000,Diesel,Automatic,1st Owner,2017,1950 cc,7.0
5311,5311,Renault Duster 110PS Diesel RxL,325000,100000,Diesel,Manual,1st Owner,2013,1968 cc,7.0
5312,5312,Skoda Yeti Ambition 4X2,325000,103000,Diesel,Manual,1st Owner,2013,1199 cc,5.0
5313,5313,Mercedes-Benz GLC 300 4MATIC Sport,4800000,28500,Petrol,Automatic,1st Owner,2019,1364 cc,5.0
5314,5314,Mercedes-Benz E-Class Expression E 220 d BSIV,5800000,17000,Diesel,Automatic,1st Owner,2020,1995 cc,7.0
5315,5315,Chevrolet Beat Diesel,120000,80000,Diesel,Manual,1st Owner,2013,1582 cc,5.0
5316,5316,Renault Triber RXT,625000,22000,Petrol,Manual,1st Owner,2020,1969 cc,5.0
5317,5317,Maruti Alto LXi,190000,25000,Petrol,Manual,1st Owner,2011,2179 cc,5.0
5318,5318,Mercedes-Benz E-Class Exclusive E 220d,7625000,2000,Diesel,Automatic,1st Owner,2022,1950 cc,5.0
5319,5319,Audi A4 2.0 TDI Technology Edition,750000,138000,Diesel,Automatic,3rd Owner,2012,1998 cc,5.0
5320,5320,Tata Tiago 1.2 Revotron XZ WO Alloy,350000,120000,Petrol,Manual,1st Owner,2016,1373 cc,7.0
5321,5321,Toyota Etios Liva GD,325000,165000,Diesel,Manual,3rd Owner,2012,2987 cc,5.0
5322,5322,BMW X3 xDrive 20d Luxury Line,6000000,19000,Diesel,Automatic,1st Owner,2021,1997 cc,5.0
5323,5323,Hyundai Creta 1.6 SX Automatic Diesel,1300000,40000,Diesel,Automatic,1st Owner,2018,998 cc,5.0
5324,5324,Volvo XC 90 D5 Inscription BSIV,3700000,100000,Diesel,Automatic,2nd Owner,2016,1248 cc,5.0
5325,5325,Mahindra Scorpio S11,1850000,35000,Diesel,Manual,2nd Owner,2021,796 cc,5.0
5326,5326,Mercedes-Benz C-Class Progressive C 200,4790000,12000,Petrol,Automatic,1st Owner,2021,1996 cc,6.0
5327,5327,Chevrolet Cruze LTZ AT,409999,80000,Diesel,Automatic,3rd Owner,2012,1120 cc,7.0
5328,5328,Maruti Ertiga VXI,400000,20000,Petrol,Manual,1st Owner,2013,1998 cc,5.0
5329,5329,Mercedes-Benz S-Class S 350 CDI,8300000,61000,Diesel,Automatic,2nd Owner,2017,1248 cc,5.0
5330,5330,Land Rover Range Rover Velar R-Dynamic S Petrol MY21,8500000,38000,Petrol,Automatic,1st Owner,2020,1969 cc,5.0
5331,5331,Hyundai EON 1.0 Era Plus,225000,60000,Petrol,Manual,1st Owner,2016,796 cc,5.0
5332,5332,Maruti Swift Dzire VDi,300000,80000,Diesel,Manual,1st Owner,2010,1999 cc,5.0
5333,5333,Maruti Alto LXi,150000,100000,Petrol,Manual,1st Owner,2010,2494 cc,5.0
5334,5334,MG Gloster Savvy 7-Str,3965000,11000,Diesel,Automatic,2nd Owner,2021,2993 cc,7.0
5335,5335,Hyundai Grand i10 CRDi Magna,325000,120000,Diesel,Manual,1st Owner,2014,1498 cc,5.0
5336,5336,Chevrolet Cruze LTZ,415000,50000,Diesel,Manual,1st Owner,2014,1968 cc,5.0
5337,5337,Maruti Vitara Brezza LDi Option,600000,125000,Diesel,Manual,2nd Owner,2017,1047 cc,7.0
5338,5338,Volvo S90 D4 Inscription BSIV,4475000,20000,Diesel,Automatic,1st Owner,2018,1950 cc,5.0
5339,5339,Maruti Alto 800 CNG LXI,240000,140000,Cng,Manual,1st Owner,2016,1995 cc,5.0
5340,5340,Hyundai Alcazar Prestige AT,1889999,16000,Petrol,Automatic,1st Owner,2021,3200 cc,7.0
5341,5341,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,980000,110000,Diesel,Manual,1st Owner,2015,1396 cc,5.0
5342,5342,BMW X5 xDrive 30d,2975000,85000,Diesel,Automatic,2nd Owner,2015,1997 cc,5.0
5343,5343,Honda Amaze S i-Dtech,260000,150000,Diesel,Manual,1st Owner,2013,2179 cc,7.0
5344,5344,Volkswagen Passat Highline DSG S,339000,98000,Diesel,Automatic,2nd Owner,2009,1461 cc,5.0
5345,5345,Tata Tiago 1.05 Revotorq XT,350000,80000,Diesel,Manual,1st Owner,2017,1248 cc,5.0
5346,5346,Mercedes-Benz GLC Coupe 300d 4MATIC,7150000,24900,Diesel,Automatic,1st Owner,2021,4461 cc,5.0
5347,5347,BMW 3 Series 320d Luxury Line,800000,70000,Diesel,Automatic,3rd Owner,2012,1498 cc,5.0
5348,5348,Mitsubishi Montero 3.2 GLS,500000,188000,Diesel,Manual,2nd Owner,2007,998 cc,5.0
5349,5349,Hyundai Verna CRDi 1.4 EX,890000,70000,Diesel,Manual,1st Owner,2019,2967 cc,7.0
5350,5350,Jaguar XF 2.0 Petrol Prestige,4700000,7500,Petrol,Automatic,1st Owner,2020,1993 cc,5.0
5351,5351,Mahindra XUV500 W6 2WD,950000,133000,Diesel,Manual,1st Owner,2016,1396 cc,5.0
5352,5352,Nissan Sunny Diesel XL,250000,80000,Diesel,Manual,2nd Owner,2012,1086 cc,5.0
5353,5353,Maruti Swift ZDI,757000,70000,Diesel,Manual,1st Owner,2019,796 cc,5.0
5354,5354,Toyota Land Cruiser VX,15800000,56000,Diesel,Automatic,1st Owner,2018,1396 cc,4.0
5355,5355,Honda City i-DTEC ZX,825000,60000,Diesel,Manual,3rd Owner,2018,1497 cc,5.0
5356,5356,Kia Sonet GTX Plus Turbo DCT,1450000,25000,Petrol,Automatic,1st Owner,2021,1799 cc,7.0
5357,5357,Audi Q7 3.0 TDI Quattro Premium Plus,1290000,60000,Diesel,Automatic,1st Owner,2011,1248 cc,7.0
5358,5358,Mercedes-Benz C-Class C 220d,6200000,4000,Diesel,Automatic,1st Owner,2022,2925 cc,5.0
5359,5359,Hyundai i20 Sportz 1.4 CRDi,350000,90000,Diesel,Manual,1st Owner,2012,1197 cc,5.0
5360,5360,Hyundai i10 Magna 1.1L,110000,120000,Petrol,Manual,4th Owner,2008,1598 cc,5.0
5361,5361,Maruti Alto LX,150000,90000,Petrol,Manual,2nd Owner,2006,2993 cc,5.0
5362,5362,Hyundai Creta 1.4 CRDi S,835000,70000,Diesel,Manual,1st Owner,2017,2925 cc,5.0
5363,5363,Honda Mobilio S i-VTEC,400000,144000,Petrol,Manual,1st Owner,2015,2967 cc,5.0
5364,5364,Honda Civic 1.8 (E) MT,150000,70000,Petrol,Manual,3rd Owner,2008,3498 cc,4.0
5365,5365,Maruti Swift VDI BSIV,525000,150000,Diesel,Manual,1st Owner,2015,1396 cc,5.0
5366,5366,Mercedes-Benz S-Class S 350 d,4775000,13000,Diesel,Automatic,2nd Owner,2014,2993 cc,5.0
5367,5367,Maruti Ritz LXi,300000,100000,Petrol,Manual,2nd Owner,2016,1248 cc,5.0
5368,5368,Mini Cooper S,1975000,35002,Petrol,Automatic,2nd Owner,2012,1198 cc,7.0
5369,5369,BMW 7 Series 730Ld Eminence,2800000,50002,Diesel,Automatic,2nd Owner,2014,1248 cc,5.0
5370,5370,Mercedes-Benz GLS 400d 4MATIC,11700000,15000,Diesel,Automatic,2nd Owner,2020,2184 cc,5.0
5371,5371,Audi Q7 3.0 TDI Quattro Premium Plus,1800000,50001,Diesel,Automatic,2nd Owner,2013,1248 cc,5.0
5372,5372,Mercedes-Benz S-Class S 350 L,925000,82002,Petrol,Automatic,3rd Owner,2008,1197 cc,7.0
5373,5373,Hyundai i20 Magna 1.4 CRDi (Diesel),320000,100000,Diesel,Manual,2nd Owner,2012,1248 cc,5.0
5374,5374,BMW X5 xDrive 30d xLine,8300000,25000,Diesel,Automatic,1st Owner,2020,2967 cc,7.0
5375,5375,Tata Indica Aqua 1.3 Quadrajet (ABS),130000,100000,Diesel,Manual,2nd Owner,2012,998 cc,5.0
5376,5376,Tata Nexon 1.2 Revotron XZ,700000,30000,Petrol,Manual,1st Owner,2018,1120 cc,5.0
5377,5377,Maruti Swift Dzire VDi,350000,120000,Diesel,Manual,1st Owner,2011,999 cc,7.0
5378,5378,Mahindra Thar LX 4-Str Convert Top Diesel AT,1875000,30000,Diesel,Automatic,1st Owner,2020,2987 cc,5.0
5379,5379,Maruti Swift Dzire VDi,350000,120000,Diesel,Manual,1st Owner,2011,1353 cc,5.0
5380,5380,Hyundai i20 Asta,267000,71000,Petrol,Manual,2nd Owner,2010,2982 cc,5.0
5381,5381,Maruti SX4 VDI,220000,115000,Diesel,Manual,2nd Owner,2011,1047 cc,5.0
5382,5382,Audi Q7 45 TDI Quattro Technology,4600000,65000,Diesel,Automatic,1st Owner,2017,1995 cc,5.0
5383,5383,Maruti Celerio VXI MT BSIV,450000,50000,Petrol,Manual,2nd Owner,2019,1462 cc,5.0
5384,5384,Hyundai Grand i10 CRDi Asta Option,370000,80000,Diesel,Manual,2nd Owner,2014,1968 cc,5.0
5385,5385,Nissan Magnite XV DT,640000,46000,Petrol,Manual,2nd Owner,2021,1956 cc,7.0
5386,5386,Mercedes-Benz GLS 350d Grand Edition,5950000,45000,Diesel,Automatic,2nd Owner,2016,2143 cc,5.0
5387,5387,Kia Seltos GTX Plus DCT,1725000,25000,Petrol,Automatic,2nd Owner,2020,1498 cc,5.0
5388,5388,Toyota Fortuner 4x2 Manual,1050000,110000,Diesel,Manual,2nd Owner,2012,1248 cc,7.0
5389,5389,Tata Tiago 1.05 Revotorq XT,351000,80000,Diesel,Manual,1st Owner,2017,998 cc,7.0
5390,5390,BMW 5 Series 520d Luxury Line,4800000,29000,Diesel,Automatic,1st Owner,2019,1999 cc,5.0
5391,5391,Maruti Ertiga ZXI AT Petrol,1110000,7000,Petrol,Automatic,1st Owner,2021,1248 cc,5.0
5392,5392,Audi Q5 2.0 TDI,750000,110000,Diesel,Automatic,3rd Owner,2011,1197 cc,5.0
5393,5393,Tata Harrier XT,1400000,50000,Diesel,Manual,1st Owner,2020,1061 cc,5.0
5394,5394,Mercedes-Benz GLE 250d,5600000,45000,Diesel,Automatic,1st Owner,2019,2996 cc,5.0
5395,5395,Honda Amaze EX i-Dtech,350000,80000,Diesel,Manual,1st Owner,2014,1493 cc,7.0
5396,5396,Maruti Ciaz ZDi,450000,90000,Diesel,Manual,1st Owner,2014,1197 cc,5.0
5397,5397,Maruti Alto K10 VXI,265000,18570,Petrol,Manual,1st Owner,2016,1248 cc,5.0
5398,5398,Land Rover Discovery Sport TD4 HSE,2950000,120000,Diesel,Automatic,1st Owner,2016,2995 cc,5.0
5399,5399,Chevrolet Enjoy TCDi LS 7 Seater,210000,120000,Diesel,Manual,2nd Owner,2013,1461 cc,5.0
5400,5400,Maruti Baleno Zeta,650000,25000,Petrol,Manual,2nd Owner,2019,2993 cc,5.0
5401,5401,Maruti Alto Vxi 1.1,125000,120000,Petrol,Manual,2nd Owner,2007,2982 cc,5.0
5402,5402,Mercedes-Benz GLS 400 4MATIC,6250000,80000,Petrol,Automatic,1st Owner,2017,1998 cc,5.0
5403,5403,Mahindra TUV 300 T8,550000,110000,Diesel,Manual,1st Owner,2018,1968 cc,5.0
5404,5404,Hyundai Grand i10 Magna,320000,40000,Petrol,Manual,1st Owner,2015,1197 cc,5.0
5405,5405,Maruti Swift VDI,350000,99218,Diesel,Manual,1st Owner,2012,1582 cc,6.0
5406,5406,Land Rover Range Rover 3.0 Petrol LWB Vogue BSIV,19200000,40000,Petrol,Automatic,1st Owner,2019,1353 cc,5.0
5407,5407,Renault Duster 110PS Diesel RxZ,300000,100000,Diesel,Manual,3rd Owner,2012,1461 cc,5.0
5408,5408,BMW 5 Series 530d M Sport,4590000,42000,Diesel,Automatic,1st Owner,2018,1353 cc,5.0
5409,5409,Toyota Fortuner 4x2 Manual,1200000,100000,Diesel,Manual,2nd Owner,2012,1493 cc,5.0
5410,5410,Volvo XC60 B5 Inscripition,6850000,7000,Petrol,Automatic,1st Owner,2022,1995 cc,5.0
5411,5411,Audi A3 35 TDI Premium Plus,1750000,70000,Diesel,Automatic,2nd Owner,2017,1198 cc,5.0
5412,5412,Hyundai i10 Sportz,150000,70000,Petrol,Manual,1st Owner,2010,1497 cc,5.0
5413,5413,Hyundai Creta 1.6 CRDi SX Plus Dual Tone,1150000,66000,Diesel,Manual,1st Owner,2018,1197 cc,5.0
5414,5414,Hyundai Creta SX Opt Turbo,1975000,8000,Petrol,Automatic,1st Owner,2021,2987 cc,7.0
5415,5415,Nissan Micra Diesel XV,170000,110000,Diesel,Manual,3rd Owner,2013,1248 cc,5.0
5416,5416,Kia Seltos GTX Option,1689999,3000,Petrol,Manual,1st Owner,2021,998 cc,5.0
5417,5417,Hyundai Verna S Plus Diesel,1070000,25000,Diesel,Manual,1st Owner,2020,1248 cc,5.0
5418,5418,BMW X1 sDrive 20d xLine,3000000,25000,Diesel,Automatic,1st Owner,2019,2143 cc,5.0
5419,5419,Mahindra KUV 100 NXT D75 K2,550000,60000,Diesel,Manual,1st Owner,2018,1248 cc,5.0
5420,5420,Honda City 1.5 S MT,254999,154000,Petrol,Manual,1st Owner,2011,2982 cc,5.0
5421,5421,Hyundai i20 1.2 Sportz,254999,100000,Petrol,Manual,2nd Owner,2012,998 cc,5.0
5422,5422,Maserati Ghibli Diesel BSIV,6600000,12000,Diesel,Automatic,1st Owner,2016,2967 cc,5.0
5423,5423,Maruti Swift Dzire VDI,425000,80000,Diesel,Manual,2nd Owner,2014,1086 cc,5.0
5424,5424,Hyundai Venue SX Opt Turbo iMT,1025000,15000,Petrol,Manual,1st Owner,2022,1396 cc,5.0
5425,5425,Maruti Vitara Brezza ZDi,770000,90000,Diesel,Manual,1st Owner,2017,1498 cc,5.0
5426,5426,Mercedes-Benz C-Class C 220 CDI Avantgarde,2150000,37000,Diesel,Automatic,2nd Owner,2015,1991 cc,5.0
5427,5427,Maruti Swift Dzire Ldi BSIV,280000,80000,Diesel,Manual,1st Owner,2010,799 cc,7.0
5428,5428,Toyota Fortuner 3.0 Diesel,1000000,90000,Diesel,Manual,2nd Owner,2011,998 cc,5.0
5429,5429,Hyundai Venue SX Opt iMT,950000,15000,Petrol,Manual,1st Owner,2022,936 cc,7.0
5430,5430,Porsche Cayenne Diesel Platinum Edition,5800000,50000,Diesel,Automatic,1st Owner,2016,1997 cc,5.0
5431,5431,Hyundai Santro Xing GLS,110000,70000,Petrol,Manual,2nd Owner,2008,1527 cc,4.0
5432,5432,Hyundai i20 1.4 CRDi Magna,200000,80000,Diesel,Manual,3rd Owner,2011,1995 cc,5.0
